invoice_id,po_id,delivery_id,supplier_id,invoice_date,due_date,amount_pkr,payment_terms_days
INV-001199,PO-001212,DEL-001199,SUP-001,2025-06-14,2025-07-14,4467690.93,30
INV-001200,PO-001214,DEL-001200,SUP-001,2025-06-15,2025-07-15,3849577.79,30
INV-001201,PO-001215,DEL-001201,SUP-001,2025-06-17,2025-07-17,2457569.97,30
INV-001202,PO-001216,DEL-001202,SUP-001,2025-06-21,2025-07-21,3174145.06,30
INV-001203,PO-001217,DEL-001203,SUP-001,2025-06-24,2025-07-24,3334400.87,30
INV-001204,PO-001218,DEL-001204,SUP-001,2025-06-26,2025-07-26,2378212.5,30
INV-001205,PO-001219,DEL-001205,SUP-001,2025-07-01,2025-07-31,4119447.73,30
INV-001206,PO-001220,DEL-001206,SUP-001,2025-07-03,2025-08-02,779885.27,30
INV-001207,PO-001221,DEL-001207,SUP-002,2025-01-05,2025-02-04,1079517.21,30
INV-001208,PO-001222,DEL-001208,SUP-002,2025-01-09,2025-02-08,1030164.92,30
INV-001209,PO-001223,DEL-001209,SUP-002,2025-01-11,2025-02-10,958347.95,30
INV-001210,PO-001224,DEL-001210,SUP-002,2025-01-12,2025-02-11,1326007.74,30
INV-001211,PO-001225,DEL-001211,SUP-002,2025-01-15,2025-02-14,784980.61,30
INV-001212,PO-001226,DEL-001212,SUP-002,2025-01-20,2025-02-19,1207489.3,30
INV-001213,PO-001227,DEL-001213,SUP-002,2025-01-21,2025-02-20,882589.61,30
INV-001214,PO-001228,DEL-001214,SUP-002,2025-01-24,2025-02-23,1085145.38,30
INV-001215,PO-001229,DEL-001215,SUP-002,2025-01-27,2025-02-26,1142283.88,30
INV-001216,PO-001230,DEL-001216,SUP-002,2025-02-01,2025-03-03,940444.77,30
INV-001217,PO-001231,DEL-001217,SUP-002,2025-02-03,2025-03-05,1201144.8,30
INV-001218,PO-001232,DEL-001218,SUP-002,2025-02-08,2025-03-10,895556.65,30
INV-001219,PO-001233,DEL-001219,SUP-002,2025-02-08,2025-03-10,1186059.91,30
INV-001220,PO-001234,DEL-001220,SUP-002,2025-02-14,2025-03-16,1013933.96,30
INV-001221,PO-001235,DEL-001221,SUP-002,2025-02-15,2025-03-17,1022275.76,30
INV-001222,PO-001236,DEL-001222,SUP-002,2025-02-17,2025-03-19,1212163.74,30
INV-001223,PO-001237,DEL-001223,SUP-002,2025-02-27,2025-03-29,990378.04,30
INV-001224,PO-001238,DEL-001224,SUP-002,2025-02-24,2025-03-26,1403416.69,30
INV-001225,PO-001239,DEL-001225,SUP-002,2025-02-26,2025-03-28,894930.63,30
INV-001226,PO-001240,DEL-001226,SUP-002,2025-03-02,2025-04-01,1450470.74,30
INV-001227,PO-001241,DEL-001227,SUP-002,2025-03-06,2025-04-05,1497066.73,30
INV-001228,PO-001242,DEL-001228,SUP-002,2025-03-08,2025-04-07,1642480.92,30
INV-001229,PO-001243,DEL-001229,SUP-002,2025-03-16,2025-04-15,1647699.29,30
INV-001230,PO-001244,DEL-001230,SUP-002,2025-03-13,2025-04-12,1439793.91,30
INV-001231,PO-001245,DEL-001231,SUP-002,2025-03-18,2025-04-17,2026255.72,30
INV-001232,PO-001246,DEL-001232,SUP-002,2025-03-19,2025-04-18,1359283.78,30
INV-001233,PO-001247,DEL-001233,SUP-002,2025-03-24,2025-04-23,1970337.16,30
INV-001234,PO-001248,DEL-001234,SUP-002,2025-03-27,2025-04-26,1657683.83,30
INV-001235,PO-001249,DEL-001235,SUP-002,2025-03-29,2025-04-28,1683590.67,30
INV-001236,PO-001250,DEL-001236,SUP-002,2025-04-03,2025-05-03,1672144.6,30
INV-001237,PO-001251,DEL-001237,SUP-002,2025-04-04,2025-05-04,1387656.73,30
INV-001238,PO-001252,DEL-001238,SUP-002,2025-04-07,2025-05-07,1308640.28,30
INV-001239,PO-001253,DEL-001239,SUP-002,2025-04-12,2025-05-12,929488.71,30
INV-001240,PO-001254,DEL-001240,SUP-002,2025-04-12,2025-05-12,1458038.0,30
INV-001241,PO-001255,DEL-001241,SUP-002,2025-04-19,2025-05-19,1139315.06,30
INV-001242,PO-001256,DEL-001242,SUP-002,2025-04-19,2025-05-19,1179847.53,30
INV-001243,PO-001257,DEL-001243,SUP-002,2025-04-23,2025-05-23,1335866.26,30
INV-001244,PO-001259,DEL-001244,SUP-002,2025-04-28,2025-05-28,1696369.99,30
INV-001245,PO-001260,DEL-001245,SUP-002,2025-05-02,2025-06-01,1145618.86,30
INV-001246,PO-001261,DEL-001246,SUP-002,2025-05-04,2025-06-03,1418939.71,30
INV-001247,PO-001262,DEL-001247,SUP-002,2025-05-07,2025-06-06,1041360.31,30
INV-001248,PO-001263,DEL-001248,SUP-002,2025-05-14,2025-06-13,1173229.88,30
INV-001249,PO-001264,DEL-001249,SUP-002,2025-05-16,2025-06-15,1206371.6,30
INV-001250,PO-001265,DEL-001250,SUP-002,2025-05-17,2025-06-16,1033761.15,30
INV-001251,PO-001266,DEL-001251,SUP-002,2025-05-23,2025-06-22,1212491.15,30
INV-001252,PO-001267,DEL-001252,SUP-002,2025-05-23,2025-06-22,753676.91,30
INV-001253,PO-001268,DEL-001253,SUP-002,2025-05-26,2025-06-25,1137868.98,30
INV-001254,PO-001269,DEL-001254,SUP-002,2025-05-31,2025-06-30,926717.39,30
INV-001255,PO-001270,DEL-001255,SUP-002,2025-06-01,2025-07-01,1024350.7,30
INV-001256,PO-001271,DEL-001256,SUP-002,2025-06-03,2025-07-03,894203.33,30
INV-001257,PO-001272,DEL-001257,SUP-002,2025-06-11,2025-07-11,897016.51,30
INV-001258,PO-001273,DEL-001258,SUP-002,2025-06-08,2025-07-08,1173189.37,30
INV-001259,PO-001274,DEL-001259,SUP-002,2025-06-12,2025-07-12,795203.68,30
INV-001260,PO-001275,DEL-001260,SUP-002,2025-06-14,2025-07-14,1077176.77,30
INV-001261,PO-001276,DEL-001261,SUP-002,2025-06-17,2025-07-17,923912.09,30
INV-001262,PO-001277,DEL-001262,SUP-002,2025-06-22,2025-07-22,1001396.5,30
INV-001263,PO-001278,DEL-001263,SUP-002,2025-06-23,2025-07-23,1002127.57,30
INV-001264,PO-001279,DEL-001264,SUP-002,2025-06-28,2025-07-28,922397.67,30
INV-001265,PO-001280,DEL-001265,SUP-002,2025-07-04,2025-08-03,1273447.32,30
INV-001266,PO-001281,DEL-001266,SUP-002,2025-07-06,2025-08-05,235130.26,30
INV-001267,PO-001282,DEL-001267,SUP-001,2025-01-05,2025-02-04,4624791.33,30
INV-001268,PO-001283,DEL-001268,SUP-001,2025-01-08,2025-02-07,4789320.41,30
INV-001269,PO-001284,DEL-001269,SUP-001,2025-01-11,2025-02-10,3264390.13,30
INV-001270,PO-001285,DEL-001270,SUP-001,2025-01-13,2025-02-12,5766993.68,30
INV-001271,PO-001286,DEL-001271,SUP-001,2025-01-17,2025-02-16,3279728.04,30
INV-001272,PO-001287,DEL-001272,SUP-001,2025-01-20,2025-02-19,5600984.64,30
INV-001273,PO-001288,DEL-001273,SUP-001,2025-01-23,2025-02-22,3595206.95,30
INV-001274,PO-001289,DEL-001274,SUP-001,2025-01-26,2025-02-25,4478325.61,30
INV-001275,PO-001290,DEL-001275,SUP-001,2025-01-31,2025-03-02,5082771.31,30
INV-001276,PO-001291,DEL-001276,SUP-001,2025-02-02,2025-03-04,3464819.63,30
INV-001277,PO-001292,DEL-001277,SUP-001,2025-02-06,2025-03-08,6293689.73,30
INV-001278,PO-001293,DEL-001278,SUP-001,2025-02-07,2025-03-09,3238244.07,30
INV-001279,PO-001294,DEL-001279,SUP-001,2025-02-10,2025-03-12,5328692.75,30
INV-001280,PO-001295,DEL-001280,SUP-001,2025-02-12,2025-03-14,3842593.1,30
INV-001281,PO-001296,DEL-001281,SUP-001,2025-02-17,2025-03-19,4947189.72,30
INV-001282,PO-001297,DEL-001282,SUP-001,2025-02-18,2025-03-20,4632036.6,30
INV-001283,PO-001298,DEL-001283,SUP-001,2025-02-21,2025-03-23,3277463.97,30
INV-001284,PO-001299,DEL-001284,SUP-001,2025-02-23,2025-03-25,6049799.81,30
INV-001285,PO-001300,DEL-001285,SUP-001,2025-02-27,2025-03-29,3203821.93,30
INV-001286,PO-001301,DEL-001286,SUP-001,2025-03-02,2025-04-01,7157715.49,30
INV-001287,PO-001302,DEL-001287,SUP-001,2025-03-06,2025-04-05,7606413.99,30
INV-001288,PO-001303,DEL-001288,SUP-001,2025-03-09,2025-04-08,10133381.74,30
INV-001289,PO-001304,DEL-001289,SUP-001,2025-03-10,2025-04-09,9118751.95,30
INV-001290,PO-001305,DEL-001290,SUP-001,2025-03-14,2025-04-13,6979538.72,30
INV-001291,PO-001306,DEL-001291,SUP-001,2025-03-17,2025-04-16,11432695.75,30
INV-001292,PO-001307,DEL-001292,SUP-001,2025-03-21,2025-04-20,7462705.85,30
INV-001293,PO-001308,DEL-001293,SUP-001,2025-03-24,2025-04-23,10918983.59,30
INV-001294,PO-001309,DEL-001294,SUP-001,2025-03-27,2025-04-26,6486140.06,30
INV-001295,PO-001310,DEL-001295,SUP-001,2025-04-04,2025-05-04,9765043.57,30
INV-001296,PO-001311,DEL-001296,SUP-001,2025-04-04,2025-05-04,9200767.62,30
INV-001297,PO-001312,DEL-001297,SUP-001,2025-04-04,2025-05-04,5166244.24,30
INV-001298,PO-001313,DEL-001298,SUP-001,2025-04-07,2025-05-07,6472484.07,30
INV-001299,PO-001314,DEL-001299,SUP-001,2025-04-16,2025-05-16,3801292.16,30
INV-001300,PO-001315,DEL-001300,SUP-001,2025-04-19,2025-05-19,7292616.88,30
INV-001301,PO-001316,DEL-001301,SUP-001,2025-04-16,2025-05-16,4040863.48,30
INV-001302,PO-001317,DEL-001302,SUP-001,2025-04-18,2025-05-18,5733073.48,30
INV-001303,PO-001318,DEL-001303,SUP-001,2025-04-21,2025-05-21,5768390.44,30
INV-001304,PO-001319,DEL-001304,SUP-001,2025-04-26,2025-05-26,4608563.4,30
INV-001305,PO-001320,DEL-001305,SUP-001,2025-04-27,2025-05-27,7568487.46,30
INV-001306,PO-001321,DEL-001306,SUP-001,2025-05-01,2025-05-31,4201303.01,30
INV-001307,PO-001322,DEL-001307,SUP-001,2025-05-07,2025-06-06,5911811.58,30
INV-001308,PO-001323,DEL-001308,SUP-001,2025-05-08,2025-06-07,4029218.5,30
INV-001309,PO-001324,DEL-001309,SUP-001,2025-05-09,2025-06-08,4714571.14,30
INV-001310,PO-001325,DEL-001310,SUP-001,2025-05-12,2025-06-11,4839620.43,30
INV-001311,PO-001326,DEL-001311,SUP-001,2025-05-15,2025-06-14,3730843.77,30
INV-001312,PO-001327,DEL-001312,SUP-001,2025-05-18,2025-06-17,4882355.0,30
INV-001313,PO-001328,DEL-001313,SUP-001,2025-05-23,2025-06-22,3151859.05,30
INV-001314,PO-001329,DEL-001314,SUP-001,2025-05-26,2025-06-25,5142833.12,30
INV-001315,PO-001330,DEL-001315,SUP-001,2025-05-28,2025-06-27,3480861.51,30
INV-001316,PO-001331,DEL-001316,SUP-001,2025-06-02,2025-07-02,4595618.08,30
INV-001317,PO-001332,DEL-001317,SUP-001,2025-06-03,2025-07-03,4478012.54,30
INV-001318,PO-001333,DEL-001318,SUP-001,2025-06-06,2025-07-06,3239433.02,30
INV-001319,PO-001334,DEL-001319,SUP-001,2025-06-09,2025-07-09,4547512.96,30
INV-001320,PO-001335,DEL-001320,SUP-001,2025-06-12,2025-07-12,2900836.75,30
INV-001321,PO-001336,DEL-001321,SUP-001,2025-06-16,2025-07-16,5584012.8,30
INV-001322,PO-001337,DEL-001322,SUP-001,2025-06-21,2025-07-21,3279863.39,30
INV-001323,PO-001338,DEL-001323,SUP-001,2025-06-22,2025-07-22,4054530.12,30
INV-001324,PO-001339,DEL-001324,SUP-001,2025-06-27,2025-07-27,4093605.37,30
INV-001325,PO-001340,DEL-001325,SUP-001,2025-07-02,2025-08-01,2788205.62,30
INV-001326,PO-001341,DEL-001326,SUP-001,2025-06-29,2025-07-29,5649124.31,30
INV-001327,PO-001342,DEL-001327,SUP-001,2025-07-09,2025-08-08,1018732.39,30
INV-001328,PO-001343,DEL-001328,SUP-001,2025-01-05,2025-02-04,3872409.28,30
INV-001329,PO-001344,DEL-001329,SUP-001,2025-01-06,2025-02-05,4012597.22,30
INV-001330,PO-001345,DEL-001330,SUP-001,2025-01-09,2025-02-08,2719061.38,30
INV-001331,PO-001346,DEL-001331,SUP-001,2025-01-13,2025-02-12,4712160.83,30
INV-001332,PO-001347,DEL-001332,SUP-001,2025-01-15,2025-02-14,2640648.23,30
INV-001333,PO-001348,DEL-001333,SUP-001,2025-01-18,2025-02-17,4299137.54,30
INV-001334,PO-001349,DEL-001334,SUP-001,2025-01-23,2025-02-22,3113994.03,30
INV-001335,PO-001350,DEL-001335,SUP-001,2025-01-25,2025-02-24,3826521.35,30
INV-001336,PO-001351,DEL-001336,SUP-001,2025-01-27,2025-02-26,3773403.73,30
INV-001337,PO-001352,DEL-001337,SUP-001,2025-02-01,2025-03-03,3129458.93,30
INV-001338,PO-001353,DEL-001338,SUP-001,2025-02-03,2025-03-05,4901621.68,30
INV-001339,PO-001354,DEL-001339,SUP-001,2025-02-07,2025-03-09,2424532.21,30
INV-001340,PO-001355,DEL-001340,SUP-001,2025-02-09,2025-03-11,4712025.81,30
INV-001341,PO-001356,DEL-001341,SUP-001,2025-02-11,2025-03-13,3464237.79,30
INV-001342,PO-001357,DEL-001342,SUP-001,2025-02-14,2025-03-16,3853976.82,30
INV-001343,PO-001358,DEL-001343,SUP-001,2025-02-19,2025-03-21,4384305.6,30
INV-001344,PO-001359,DEL-001344,SUP-001,2025-02-22,2025-03-24,3243086.29,30
INV-001345,PO-001360,DEL-001345,SUP-001,2025-02-25,2025-03-27,4879854.11,30
INV-001346,PO-001361,DEL-001346,SUP-001,2025-02-28,2025-03-30,2941059.59,30
INV-001347,PO-001362,DEL-001347,SUP-001,2025-03-03,2025-04-02,6152565.77,30
INV-001348,PO-001363,DEL-001348,SUP-001,2025-03-06,2025-04-05,6180023.51,30
INV-001349,PO-001364,DEL-001349,SUP-001,2025-03-09,2025-04-08,7798688.96,30
INV-001350,PO-001366,DEL-001350,SUP-001,2025-03-14,2025-04-13,5833094.4,30
INV-001351,PO-001367,DEL-001351,SUP-001,2025-03-20,2025-04-19,11289668.41,30
INV-001352,PO-001368,DEL-001352,SUP-001,2025-03-21,2025-04-20,5483171.3,30
INV-001353,PO-001369,DEL-001353,SUP-001,2025-03-25,2025-04-24,9993668.06,30
INV-001354,PO-001370,DEL-001354,SUP-001,2025-03-27,2025-04-26,6811210.71,30
INV-001355,PO-001371,DEL-001355,SUP-001,2025-03-30,2025-04-29,8357903.54,30
INV-001356,PO-001372,DEL-001356,SUP-001,2025-04-01,2025-05-01,7718815.07,30
INV-001357,PO-001373,DEL-001357,SUP-001,2025-04-04,2025-05-04,4034805.19,30
INV-001358,PO-001374,DEL-001358,SUP-001,2025-04-10,2025-05-10,5247820.07,30
INV-001359,PO-001375,DEL-001359,SUP-001,2025-04-12,2025-05-12,3040539.46,30
INV-001360,PO-001376,DEL-001360,SUP-001,2025-04-12,2025-05-12,5567434.08,30
INV-001361,PO-001377,DEL-001361,SUP-001,2025-04-15,2025-05-15,3906430.78,30
INV-001362,PO-001378,DEL-001362,SUP-001,2025-04-19,2025-05-19,5147545.83,30
INV-001363,PO-001379,DEL-001363,SUP-001,2025-04-23,2025-05-23,4311243.78,30
INV-001364,PO-001380,DEL-001364,SUP-001,2025-04-24,2025-05-24,3405948.78,30
INV-001365,PO-001381,DEL-001365,SUP-001,2025-04-28,2025-05-28,5853307.71,30
INV-001366,PO-001382,DEL-001366,SUP-001,2025-04-30,2025-05-30,3488672.9,30
INV-001367,PO-001383,DEL-001367,SUP-001,2025-05-03,2025-06-02,5332002.64,30
INV-001368,PO-001384,DEL-001368,SUP-001,2025-05-08,2025-06-07,3102624.26,30
INV-001369,PO-001385,DEL-001369,SUP-001,2025-05-10,2025-06-09,4127343.47,30
INV-001370,PO-001386,DEL-001370,SUP-001,2025-05-16,2025-06-15,4251454.01,30
INV-001371,PO-001387,DEL-001371,SUP-001,2025-05-17,2025-06-16,3133261.51,30
INV-001372,PO-001388,DEL-001372,SUP-001,2025-05-20,2025-06-19,4428348.33,30
INV-001373,PO-001389,DEL-001373,SUP-001,2025-05-22,2025-06-21,2761675.99,30
INV-001374,PO-001390,DEL-001374,SUP-001,2025-05-26,2025-06-25,4670432.29,30
INV-001375,PO-001391,DEL-001375,SUP-001,2025-05-28,2025-06-27,2761542.58,30
INV-001376,PO-001392,DEL-001376,SUP-001,2025-05-31,2025-06-30,3855727.17,30
INV-001377,PO-001393,DEL-001377,SUP-001,2025-06-02,2025-07-02,3514130.65,30
INV-001378,PO-001394,DEL-001378,SUP-001,2025-06-05,2025-07-05,2392528.63,30
INV-001379,PO-001395,DEL-001379,SUP-001,2025-06-10,2025-07-10,4256150.85,30
INV-001380,PO-001396,DEL-001380,SUP-001,2025-06-12,2025-07-12,2438162.82,30
INV-001381,PO-001397,DEL-001381,SUP-001,2025-06-14,2025-07-14,4398987.41,30
INV-001382,PO-001398,DEL-001382,SUP-001,2025-06-18,2025-07-18,2783010.52,30
INV-001383,PO-001399,DEL-001383,SUP-001,2025-06-22,2025-07-22,3562956.23,30
INV-001384,PO-001400,DEL-001384,SUP-001,2025-06-23,2025-07-23,3545459.81,30
INV-001385,PO-001401,DEL-001385,SUP-001,2025-06-26,2025-07-26,2798853.6,30
INV-001386,PO-001402,DEL-001386,SUP-001,2025-07-01,2025-07-31,4470325.24,30
INV-001387,PO-001403,DEL-001387,SUP-001,2025-07-04,2025-08-03,804398.05,30
INV-001388,PO-001404,DEL-001388,SUP-001,2025-01-05,2025-02-04,1856289.26,30
INV-001389,PO-001405,DEL-001389,SUP-001,2025-01-08,2025-02-07,1960468.27,30
INV-001390,PO-001406,DEL-001390,SUP-001,2025-01-11,2025-02-10,1554187.31,30
INV-001391,PO-001407,DEL-001391,SUP-001,2025-01-13,2025-02-12,2191862.38,30
INV-001392,PO-001408,DEL-001392,SUP-001,2025-01-17,2025-02-16,1485792.82,30
INV-001393,PO-001409,DEL-001393,SUP-001,2025-01-20,2025-02-19,2266948.29,30
INV-001394,PO-001410,DEL-001394,SUP-001,2025-01-22,2025-02-21,1690469.12,30
INV-001395,PO-001411,DEL-001395,SUP-001,2025-01-27,2025-02-26,1801797.19,30
INV-001396,PO-001412,DEL-001396,SUP-001,2025-01-27,2025-02-26,1764157.14,30
INV-001397,PO-001413,DEL-001397,SUP-001,2025-02-01,2025-03-03,1675250.1,30
INV-001398,PO-001414,DEL-001398,SUP-001,2025-02-03,2025-03-05,2532514.55,30
INV-001399,PO-001415,DEL-001399,SUP-001,2025-02-07,2025-03-09,1529353.86,30
INV-001400,PO-001416,DEL-001400,SUP-001,2025-02-10,2025-03-12,2504670.56,30
INV-001401,PO-001417,DEL-001401,SUP-001,2025-02-13,2025-03-15,1493320.6,30
INV-001402,PO-001418,DEL-001402,SUP-001,2025-02-15,2025-03-17,1815893.72,30
INV-001403,PO-001419,DEL-001403,SUP-001,2025-02-22,2025-03-24,1916736.12,30
INV-001404,PO-001420,DEL-001404,SUP-001,2025-02-21,2025-03-23,1548629.18,30
INV-001405,PO-001421,DEL-001405,SUP-001,2025-03-01,2025-03-31,2389714.82,30
INV-001406,PO-001422,DEL-001406,SUP-001,2025-02-28,2025-03-30,1446407.92,30
INV-001407,PO-001424,DEL-001407,SUP-001,2025-03-09,2025-04-08,2987245.88,30
INV-001408,PO-001426,DEL-001408,SUP-001,2025-03-12,2025-04-11,3542084.88,30
INV-001409,PO-001427,DEL-001409,SUP-001,2025-03-15,2025-04-14,2826277.09,30
INV-001410,PO-001428,DEL-001410,SUP-001,2025-03-16,2025-04-15,4302805.79,30
INV-001411,PO-001429,DEL-001411,SUP-001,2025-03-26,2025-04-25,2552676.84,30
INV-001412,PO-001430,DEL-001412,SUP-001,2025-03-24,2025-04-23,4047416.51,30
INV-001413,PO-001431,DEL-001413,SUP-001,2025-03-26,2025-04-25,3103728.51,30
INV-001414,PO-001432,DEL-001414,SUP-001,2025-03-29,2025-04-28,3481247.8,30
INV-001415,PO-001433,DEL-001415,SUP-001,2025-04-01,2025-05-01,3630593.6,30
INV-001416,PO-001434,DEL-001416,SUP-001,2025-04-06,2025-05-06,2151858.52,30
INV-001417,PO-001435,DEL-001417,SUP-001,2025-04-08,2025-05-08,2625505.82,30
INV-001418,PO-001436,DEL-001418,SUP-001,2025-04-09,2025-05-09,1603748.95,30
INV-001419,PO-001437,DEL-001419,SUP-001,2025-04-16,2025-05-16,2631039.58,30
INV-001420,PO-001438,DEL-001420,SUP-001,2025-04-15,2025-05-15,1973841.84,30
INV-001421,PO-001439,DEL-001421,SUP-001,2025-04-22,2025-05-22,2545186.71,30
INV-001422,PO-001440,DEL-001422,SUP-001,2025-04-21,2025-05-21,2629958.89,30
INV-001423,PO-001441,DEL-001423,SUP-001,2025-04-28,2025-05-28,1958569.07,30
INV-001424,PO-001442,DEL-001424,SUP-001,2025-04-28,2025-05-28,3003906.07,30
INV-001425,PO-001443,DEL-001425,SUP-001,2025-05-01,2025-05-31,1871970.62,30
INV-001426,PO-001444,DEL-001426,SUP-001,2025-05-03,2025-06-02,2293774.22,30
INV-001427,PO-001445,DEL-001427,SUP-001,2025-05-08,2025-06-07,1729266.22,30
INV-001428,PO-001446,DEL-001428,SUP-001,2025-05-16,2025-06-15,2134738.24,30
INV-001429,PO-001447,DEL-001429,SUP-001,2025-05-12,2025-06-11,2013993.16,30
INV-001430,PO-001448,DEL-001430,SUP-001,2025-05-17,2025-06-16,1727898.1,30
INV-001431,PO-001449,DEL-001431,SUP-001,2025-05-20,2025-06-19,2267889.24,30
INV-001432,PO-001450,DEL-001432,SUP-001,2025-05-21,2025-06-20,1255782.35,30
INV-001433,PO-001451,DEL-001433,SUP-001,2025-05-27,2025-06-26,2014054.28,30
INV-001434,PO-001452,DEL-001434,SUP-001,2025-05-31,2025-06-30,1568674.83,30
INV-001435,PO-001453,DEL-001435,SUP-001,2025-05-30,2025-06-29,1802377.19,30
INV-001436,PO-001454,DEL-001436,SUP-001,2025-06-03,2025-07-03,1920104.57,30
INV-001437,PO-001455,DEL-001437,SUP-001,2025-06-06,2025-07-06,1323748.55,30
INV-001438,PO-001456,DEL-001438,SUP-001,2025-06-10,2025-07-10,1950416.9,30
INV-001439,PO-001457,DEL-001439,SUP-001,2025-06-12,2025-07-12,1425354.48,30
INV-001440,PO-001458,DEL-001440,SUP-001,2025-06-16,2025-07-16,2112669.08,30
INV-001441,PO-001459,DEL-001441,SUP-001,2025-06-17,2025-07-17,1489448.25,30
INV-001442,PO-001460,DEL-001442,SUP-001,2025-06-20,2025-07-20,1543226.72,30
INV-001443,PO-001461,DEL-001443,SUP-001,2025-06-28,2025-07-28,1985639.12,30
INV-001444,PO-001462,DEL-001444,SUP-001,2025-06-26,2025-07-26,1356497.3,30
INV-001445,PO-001463,DEL-001445,SUP-001,2025-06-30,2025-07-30,2433154.47,30
INV-001446,PO-001464,DEL-001446,SUP-001,2025-07-02,2025-08-01,451266.09,30
INV-001447,PO-001465,DEL-001447,SUP-005,2025-01-03,2025-01-17,242914.49,14
INV-001448,PO-001466,DEL-001448,SUP-005,2025-01-07,2025-01-21,225601.73,14
INV-001449,PO-001467,DEL-001449,SUP-005,2025-01-08,2025-01-22,210589.44,14
INV-001450,PO-001468,DEL-001450,SUP-005,2025-01-12,2025-01-26,194904.86,14
INV-001451,PO-001469,DEL-001451,SUP-005,2025-01-10,2025-01-24,199744.99,14
INV-001452,PO-001470,DEL-001452,SUP-005,2025-01-13,2025-01-27,195591.86,14
INV-001453,PO-001471,DEL-001453,SUP-005,2025-01-16,2025-01-30,118749.51,14
INV-001454,PO-001472,DEL-001454,SUP-005,2025-01-16,2025-01-30,211270.66,14
INV-001455,PO-001473,DEL-001455,SUP-005,2025-01-20,2025-02-03,241379.25,14
INV-001456,PO-001474,DEL-001456,SUP-005,2025-01-21,2025-02-04,165015.68,14
INV-001457,PO-001475,DEL-001457,SUP-005,2025-01-23,2025-02-06,181362.75,14
INV-001458,PO-001476,DEL-001458,SUP-005,2025-01-26,2025-02-09,221217.59,14
INV-001459,PO-001477,DEL-001459,SUP-005,2025-01-26,2025-02-09,232862.7,14
INV-001460,PO-001478,DEL-001460,SUP-005,2025-01-31,2025-02-14,150114.41,14
INV-001461,PO-001479,DEL-001461,SUP-005,2025-01-30,2025-02-13,200210.72,14
INV-001462,PO-001480,DEL-001462,SUP-005,2025-02-03,2025-02-17,256633.78,14
INV-001463,PO-001481,DEL-001463,SUP-005,2025-02-05,2025-02-19,201805.4,14
INV-001464,PO-001482,DEL-001464,SUP-005,2025-02-07,2025-02-21,265478.48,14
INV-001465,PO-001483,DEL-001465,SUP-005,2025-02-07,2025-02-21,238418.74,14
INV-001466,PO-001484,DEL-001466,SUP-005,2025-02-11,2025-02-25,272949.59,14
INV-001467,PO-001485,DEL-001467,SUP-005,2025-02-11,2025-02-25,160076.14,14
INV-001468,PO-001486,DEL-001468,SUP-005,2025-02-14,2025-02-28,254494.69,14
INV-001469,PO-001487,DEL-001469,SUP-005,2025-02-16,2025-03-02,264737.82,14
INV-001470,PO-001488,DEL-001470,SUP-005,2025-02-18,2025-03-04,177788.5,14
INV-001471,PO-001489,DEL-001471,SUP-005,2025-02-21,2025-03-07,232528.48,14
INV-001472,PO-001490,DEL-001472,SUP-005,2025-02-22,2025-03-08,244194.98,14
INV-001473,PO-001491,DEL-001473,SUP-005,2025-02-25,2025-03-11,203027.56,14
INV-001474,PO-001492,DEL-001474,SUP-005,2025-02-27,2025-03-13,145388.09,14
INV-001475,PO-001493,DEL-001475,SUP-005,2025-03-02,2025-03-16,164671.82,14
INV-001476,PO-001494,DEL-001476,SUP-005,2025-03-02,2025-03-16,258521.96,14
INV-001477,PO-001495,DEL-001477,SUP-005,2025-03-05,2025-03-19,273988.79,14
INV-001478,PO-001496,DEL-001478,SUP-005,2025-03-07,2025-03-21,293424.17,14
INV-001479,PO-001497,DEL-001479,SUP-005,2025-03-08,2025-03-22,237059.26,14
INV-001480,PO-001499,DEL-001480,SUP-005,2025-03-12,2025-03-26,227678.46,14
INV-001481,PO-001500,DEL-001481,SUP-005,2025-03-13,2025-03-27,245097.74,14
INV-001482,PO-001501,DEL-001482,SUP-005,2025-03-16,2025-03-30,315225.77,14
INV-001483,PO-001502,DEL-001483,SUP-005,2025-03-24,2025-04-07,220326.31,14
INV-001484,PO-001503,DEL-001484,SUP-005,2025-03-21,2025-04-04,262143.35,14
INV-001485,PO-001504,DEL-001485,SUP-005,2025-03-23,2025-04-06,269753.09,14
INV-001486,PO-001505,DEL-001486,SUP-005,2025-03-26,2025-04-09,299784.64,14
INV-001487,PO-001506,DEL-001487,SUP-005,2025-03-27,2025-04-10,195548.88,14
INV-001488,PO-001507,DEL-001488,SUP-005,2025-03-29,2025-04-12,300566.05,14
INV-001489,PO-001508,DEL-001489,SUP-005,2025-04-02,2025-04-16,283819.46,14
INV-001490,PO-001509,DEL-001490,SUP-005,2025-04-04,2025-04-18,206982.03,14
INV-001491,PO-001510,DEL-001491,SUP-005,2025-04-06,2025-04-20,299014.23,14
INV-001492,PO-001511,DEL-001492,SUP-005,2025-04-07,2025-04-21,234419.65,14
INV-001493,PO-001513,DEL-001493,SUP-005,2025-04-08,2025-04-22,122481.58,14
INV-001494,PO-001514,DEL-001494,SUP-005,2025-04-11,2025-04-25,216947.93,14
INV-001495,PO-001515,DEL-001495,SUP-005,2025-04-14,2025-04-28,333873.82,14
INV-001496,PO-001516,DEL-001496,SUP-005,2025-04-18,2025-05-02,219893.41,14
