po_id,po_date,expected_delivery_date,supplier_id,procurement_node,ingredient_id,order_qty,unit_price_pkr,line_total_pkr,payment_terms_days
PO-000244,2025-06-30,2025-07-02,SUP-001,COM-KHI-01,ING-004,1684.38,476.14,801996.27,30
PO-000245,2025-01-01,2025-01-03,SUP-001,COM-KHI-01,ING-005,6992.06,485.27,3393059.43,30
PO-000246,2025-01-05,2025-01-07,SUP-001,COM-KHI-01,ING-005,6874.8,499.38,3433136.64,30
PO-000247,2025-01-07,2025-01-09,SUP-001,COM-KHI-01,ING-005,5473.43,484.8,2653522.22,30
PO-000248,2025-01-10,2025-01-12,SUP-001,COM-KHI-01,ING-005,8774.39,502.07,4405400.62,30
PO-000249,2025-01-13,2025-01-15,SUP-001,COM-KHI-01,ING-005,4481.87,517.21,2318079.82,30
PO-000250,2025-01-16,2025-01-18,SUP-001,COM-KHI-01,ING-005,8543.55,482.44,4121716.39,30
PO-000251,2025-01-19,2025-01-21,SUP-001,COM-KHI-01,ING-005,5548.96,517.16,2869688.17,30
PO-000252,2025-01-22,2025-01-24,SUP-001,COM-KHI-01,ING-005,6270.77,484.2,3036332.78,30
PO-000253,2025-01-25,2025-01-27,SUP-001,COM-KHI-01,ING-005,6507.33,517.19,3365527.48,30
PO-000254,2025-01-28,2025-01-30,SUP-001,COM-KHI-01,ING-005,5134.38,504.85,2592105.27,30
PO-000255,2025-01-31,2025-02-02,SUP-001,COM-KHI-01,ING-005,8871.16,482.63,4281504.99,30
PO-000256,2025-02-03,2025-02-05,SUP-001,COM-KHI-01,ING-005,5236.64,517.69,2710946.98,30
PO-000257,2025-02-07,2025-02-09,SUP-001,COM-KHI-01,ING-005,8329.28,528.97,4405973.18,30
PO-000258,2025-02-09,2025-02-11,SUP-001,COM-KHI-01,ING-005,4993.27,515.47,2573862.98,30
PO-000259,2025-02-13,2025-02-15,SUP-001,COM-KHI-01,ING-005,6887.67,497.02,3423313.14,30
PO-000260,2025-02-15,2025-02-17,SUP-001,COM-KHI-01,ING-005,7191.82,504.97,3631627.2,30
PO-000261,2025-02-18,2025-02-20,SUP-001,COM-KHI-01,ING-005,5261.07,495.27,2605659.15,30
PO-000262,2025-02-21,2025-02-23,SUP-001,COM-KHI-01,ING-005,8750.1,526.38,4605890.12,30
PO-000263,2025-02-24,2025-02-26,SUP-001,COM-KHI-01,ING-005,5032.63,521.13,2622652.67,30
PO-000264,2025-02-28,2025-03-02,SUP-001,COM-KHI-01,ING-005,10602.24,495.37,5252047.09,30
PO-000265,2025-03-02,2025-03-04,SUP-001,COM-KHI-01,ING-005,8866.13,560.22,4966959.38,30
PO-000266,2025-03-05,2025-03-07,SUP-001,COM-KHI-01,ING-005,11979.47,599.96,7187226.12,30
PO-000267,2025-03-08,2025-03-10,SUP-001,COM-KHI-01,ING-005,12542.9,574.58,7206837.66,30
PO-000268,2025-03-11,2025-03-13,SUP-001,COM-KHI-01,ING-005,9628.87,595.73,5736216.05,30
PO-000269,2025-03-14,2025-03-16,SUP-001,COM-KHI-01,ING-005,14786.53,556.31,8225925.37,30
PO-000270,2025-03-17,2025-03-19,SUP-001,COM-KHI-01,ING-005,8212.9,558.27,4585028.31,30
PO-000271,2025-03-20,2025-03-22,SUP-001,COM-KHI-01,ING-005,14214.62,574.35,8164169.69,30
PO-000272,2025-03-23,2025-03-25,SUP-001,COM-KHI-01,ING-005,9684.91,574.19,5560950.46,30
PO-000273,2025-03-26,2025-03-28,SUP-001,COM-KHI-01,ING-005,12164.91,582.14,7081684.07,30
PO-000274,2025-03-29,2025-03-31,SUP-001,COM-KHI-01,ING-005,11465.18,570.91,6545635.0,30
PO-000275,2025-04-01,2025-04-03,SUP-001,COM-KHI-01,ING-005,6624.72,550.94,3649839.19,30
PO-000276,2025-04-04,2025-04-06,SUP-001,COM-KHI-01,ING-005,8567.6,557.92,4780006.01,30
PO-000277,2025-04-07,2025-04-09,SUP-001,COM-KHI-01,ING-005,5126.25,549.49,2816843.13,30
PO-000278,2025-04-10,2025-04-12,SUP-001,COM-KHI-01,ING-005,8753.98,524.86,4594635.05,30
PO-000279,2025-04-13,2025-04-15,SUP-001,COM-KHI-01,ING-005,6340.41,563.31,3571601.69,30
PO-000280,2025-04-16,2025-04-18,SUP-001,COM-KHI-01,ING-005,7568.08,553.47,4188704.68,30
PO-000281,2025-04-19,2025-04-21,SUP-001,COM-KHI-01,ING-005,7880.94,562.43,4432463.18,30
PO-000282,2025-04-22,2025-04-24,SUP-001,COM-KHI-01,ING-005,6085.75,521.61,3174388.1,30
PO-000283,2025-04-26,2025-04-28,SUP-001,COM-KHI-01,ING-005,9681.9,531.86,5149395.91,30
PO-000284,2025-04-28,2025-04-30,SUP-001,COM-KHI-01,ING-005,5608.69,517.82,2904287.97,30
PO-000285,2025-05-01,2025-05-03,SUP-001,COM-KHI-01,ING-005,8762.88,464.53,4070611.73,30
PO-000286,2025-05-04,2025-05-06,SUP-001,COM-KHI-01,ING-005,6280.48,454.16,2852325.02,30
PO-000287,2025-05-07,2025-05-09,SUP-001,COM-KHI-01,ING-005,7114.95,493.05,3508009.36,30
PO-000288,2025-05-10,2025-05-12,SUP-001,COM-KHI-01,ING-005,8171.6,471.17,3850188.12,30
PO-000289,2025-05-13,2025-05-15,SUP-001,COM-KHI-01,ING-005,5857.03,449.37,2631997.33,30
PO-000290,2025-05-16,2025-05-18,SUP-001,COM-KHI-01,ING-005,8961.8,468.7,4200354.08,30
PO-000291,2025-05-19,2025-05-21,SUP-001,COM-KHI-01,ING-005,4684.13,470.43,2203563.11,30
PO-000292,2025-05-23,2025-05-25,SUP-001,COM-KHI-01,ING-005,8036.12,462.71,3718376.81,30
PO-000293,2025-05-27,2025-05-29,SUP-001,COM-KHI-01,ING-005,5151.77,467.28,2407301.17,30
PO-000294,2025-05-28,2025-05-30,SUP-001,COM-KHI-01,ING-005,6459.84,458.52,2961981.12,30
PO-000295,2025-05-31,2025-06-02,SUP-001,COM-KHI-01,ING-005,6810.41,481.38,3278401.14,30
PO-000296,2025-06-04,2025-06-06,SUP-001,COM-KHI-01,ING-005,5217.2,475.39,2480219.58,30
PO-000297,2025-06-06,2025-06-08,SUP-001,COM-KHI-01,ING-005,8182.68,449.53,3678347.73,30
PO-000298,2025-06-09,2025-06-11,SUP-001,COM-KHI-01,ING-005,4713.05,457.33,2155421.62,30
PO-000299,2025-06-12,2025-06-14,SUP-001,COM-KHI-01,ING-005,8377.45,467.29,3914673.69,30
PO-000300,2025-06-17,2025-06-19,SUP-001,COM-KHI-01,ING-005,5286.55,463.62,2450924.23,30
PO-000301,2025-06-18,2025-06-20,SUP-001,COM-KHI-01,ING-005,7004.56,442.47,3099329.63,30
PO-000302,2025-06-21,2025-06-23,SUP-001,COM-KHI-01,ING-005,6756.45,459.41,3103977.05,30
PO-000303,2025-06-24,2025-06-26,SUP-001,COM-KHI-01,ING-005,5497.19,460.82,2533194.78,30
PO-000304,2025-06-27,2025-06-29,SUP-001,COM-KHI-01,ING-005,8332.47,452.84,3773244.57,30
PO-000305,2025-06-30,2025-07-02,SUP-001,COM-KHI-01,ING-005,1620.2,466.28,755463.73,30
PO-000306,2025-01-01,2025-01-03,SUP-001,COM-KHI-01,ING-006,2422.06,714.58,1730756.31,30
PO-000307,2025-01-04,2025-01-06,SUP-001,COM-KHI-01,ING-006,2375.51,722.91,1717277.2,30
PO-000308,2025-01-07,2025-01-09,SUP-001,COM-KHI-01,ING-006,2060.21,696.98,1435930.52,30
PO-000309,2025-01-11,2025-01-13,SUP-001,COM-KHI-01,ING-006,2882.98,695.91,2006288.3,30
PO-000310,2025-01-13,2025-01-15,SUP-001,COM-KHI-01,ING-006,1885.6,703.13,1325823.01,30
PO-000311,2025-01-16,2025-01-18,SUP-001,COM-KHI-01,ING-006,3007.79,680.18,2045835.11,30
PO-000312,2025-01-19,2025-01-21,SUP-001,COM-KHI-01,ING-006,2122.3,678.7,1440408.07,30
PO-000313,2025-01-22,2025-01-24,SUP-001,COM-KHI-01,ING-006,2542.7,683.86,1738858.31,30
PO-000314,2025-01-25,2025-01-27,SUP-001,COM-KHI-01,ING-006,2491.27,710.82,1770845.1,30
PO-000315,2025-01-28,2025-01-30,SUP-001,COM-KHI-01,ING-006,1948.23,676.63,1318225.25,30
PO-000316,2025-01-31,2025-02-02,SUP-001,COM-KHI-01,ING-006,2975.58,671.31,1997536.05,30
PO-000317,2025-02-03,2025-02-05,SUP-001,COM-KHI-01,ING-006,1872.55,750.48,1405308.79,30
PO-000318,2025-02-06,2025-02-08,SUP-001,COM-KHI-01,ING-006,2755.58,747.16,2058849.97,30
PO-000319,2025-02-09,2025-02-11,SUP-001,COM-KHI-01,ING-006,2094.06,746.86,1563965.63,30
PO-000320,2025-02-12,2025-02-14,SUP-001,COM-KHI-01,ING-006,2316.09,750.81,1738943.41,30
PO-000321,2025-02-15,2025-02-17,SUP-001,COM-KHI-01,ING-006,2409.24,741.95,1787541.46,30
PO-000322,2025-02-18,2025-02-20,SUP-001,COM-KHI-01,ING-006,1975.87,716.5,1415708.39,30
PO-000323,2025-02-21,2025-02-23,SUP-001,COM-KHI-01,ING-006,3012.92,726.43,2188676.86,30
PO-000324,2025-02-24,2025-02-26,SUP-001,COM-KHI-01,ING-006,1884.35,725.53,1367163.69,30
PO-000325,2025-02-27,2025-03-01,SUP-001,COM-KHI-01,ING-006,3543.6,724.11,2565963.75,30
PO-000326,2025-03-02,2025-03-04,SUP-001,COM-KHI-01,ING-006,3059.79,818.47,2504339.84,30
PO-000327,2025-03-05,2025-03-07,SUP-001,COM-KHI-01,ING-006,3584.87,838.31,3005243.65,30
PO-000328,2025-03-10,2025-03-12,SUP-001,COM-KHI-01,ING-006,3825.08,805.76,3082093.73,30
PO-000329,2025-03-11,2025-03-13,SUP-001,COM-KHI-01,ING-006,3142.4,832.0,2614458.98,30
PO-000330,2025-03-14,2025-03-16,SUP-001,COM-KHI-01,ING-006,4835.31,833.08,4028201.93,30
PO-000331,2025-03-17,2025-03-19,SUP-001,COM-KHI-01,ING-006,2944.47,800.54,2357165.01,30
PO-000332,2025-03-22,2025-03-24,SUP-001,COM-KHI-01,ING-006,4471.92,781.05,3492809.56,30
PO-000333,2025-03-23,2025-03-25,SUP-001,COM-KHI-01,ING-006,3442.45,844.87,2908415.81,30
PO-000334,2025-03-26,2025-03-28,SUP-001,COM-KHI-01,ING-006,3993.85,792.84,3166467.58,30
PO-000335,2025-03-29,2025-03-31,SUP-001,COM-KHI-01,ING-006,3975.0,799.76,3179033.2,30
PO-000336,2025-04-01,2025-04-03,SUP-001,COM-KHI-01,ING-006,2559.89,736.19,1884564.06,30
PO-000337,2025-04-04,2025-04-06,SUP-001,COM-KHI-01,ING-006,2961.87,753.34,2231307.56,30
PO-000338,2025-04-09,2025-04-11,SUP-001,COM-KHI-01,ING-006,1961.31,777.02,1523968.08,30
PO-000339,2025-04-10,2025-04-12,SUP-001,COM-KHI-01,ING-006,3226.58,775.32,2501622.04,30
PO-000340,2025-04-13,2025-04-15,SUP-001,COM-KHI-01,ING-006,2356.96,734.84,1731986.69,30
PO-000341,2025-04-16,2025-04-18,SUP-001,COM-KHI-01,ING-006,2655.45,794.43,2109577.33,30
PO-000342,2025-04-19,2025-04-21,SUP-001,COM-KHI-01,ING-006,2933.3,780.98,2290858.23,30
PO-000343,2025-04-22,2025-04-24,SUP-001,COM-KHI-01,ING-006,2211.83,781.39,1728295.54,30
PO-000344,2025-04-25,2025-04-27,SUP-001,COM-KHI-01,ING-006,3401.42,782.1,2660243.75,30
PO-000345,2025-04-28,2025-04-30,SUP-001,COM-KHI-01,ING-006,2224.52,732.62,1629727.39,30
PO-000346,2025-05-01,2025-05-03,SUP-001,COM-KHI-01,ING-006,3404.16,655.03,2229819.34,30
PO-000347,2025-05-06,2025-05-08,SUP-001,COM-KHI-01,ING-006,2246.9,670.62,1506822.75,30
PO-000348,2025-05-07,2025-05-09,SUP-001,COM-KHI-01,ING-006,2865.67,687.69,1970709.8,30
PO-000349,2025-05-10,2025-05-12,SUP-001,COM-KHI-01,ING-006,2761.21,627.98,1733968.71,30
PO-000350,2025-05-13,2025-05-15,SUP-001,COM-KHI-01,ING-006,2129.17,625.33,1331422.63,30
PO-000351,2025-05-16,2025-05-18,SUP-001,COM-KHI-01,ING-006,3169.12,648.66,2055675.91,30
PO-000352,2025-05-19,2025-05-21,SUP-001,COM-KHI-01,ING-006,1771.6,671.73,1190043.0,30
PO-000353,2025-05-23,2025-05-25,SUP-001,COM-KHI-01,ING-006,2777.7,637.78,1771563.27,30
PO-000354,2025-05-25,2025-05-27,SUP-001,COM-KHI-01,ING-006,1941.46,650.18,1262287.72,30
PO-000355,2025-05-28,2025-05-30,SUP-001,COM-KHI-01,ING-006,2526.88,682.56,1724753.0,30
PO-000356,2025-05-31,2025-06-02,SUP-001,COM-KHI-01,ING-006,2519.53,664.13,1673296.19,30
PO-000357,2025-06-03,2025-06-05,SUP-001,COM-KHI-01,ING-006,1893.4,622.29,1178253.67,30
PO-000358,2025-06-06,2025-06-08,SUP-001,COM-KHI-01,ING-006,3187.56,627.95,2001616.87,30
PO-000359,2025-06-09,2025-06-11,SUP-001,COM-KHI-01,ING-006,1804.77,636.75,1149177.21,30
PO-000360,2025-06-12,2025-06-14,SUP-001,COM-KHI-01,ING-006,2974.68,664.95,1978028.21,30
PO-000361,2025-06-15,2025-06-17,SUP-001,COM-KHI-01,ING-006,1950.45,630.0,1228775.62,30
PO-000362,2025-06-18,2025-06-20,SUP-001,COM-KHI-01,ING-006,2435.11,666.37,1622677.72,30
PO-000363,2025-06-21,2025-06-23,SUP-001,COM-KHI-01,ING-006,2544.15,636.84,1620223.7,30
PO-000364,2025-06-25,2025-06-27,SUP-001,COM-KHI-01,ING-006,2004.53,618.39,1239577.95,30
PO-000365,2025-06-27,2025-06-29,SUP-001,COM-KHI-01,ING-006,3175.8,653.32,2074797.06,30
PO-000366,2025-06-30,2025-07-02,SUP-001,COM-KHI-01,ING-006,556.16,615.65,342403.2,30
PO-000367,2025-01-03,2025-01-05,SUP-001,DIRECT-Federal,ING-001,1013.72,727.91,737903.29,30
PO-000368,2025-01-04,2025-01-06,SUP-001,DIRECT-Federal,ING-001,923.4,698.5,644992.48,30
PO-000369,2025-01-07,2025-01-09,SUP-001,DIRECT-Federal,ING-001,822.3,712.75,586090.03,30
PO-000370,2025-01-12,2025-01-14,SUP-001,DIRECT-Federal,ING-001,990.21,747.02,739700.64,30
PO-000371,2025-01-13,2025-01-15,SUP-001,DIRECT-Federal,ING-001,847.3,693.34,587466.65,30
PO-000372,2025-01-18,2025-01-20,SUP-001,DIRECT-Federal,ING-001,961.44,708.97,681632.51,30
PO-000373,2025-01-19,2025-01-21,SUP-001,DIRECT-Federal,ING-001,723.84,689.37,498996.59,30
PO-000374,2025-01-22,2025-01-24,SUP-001,DIRECT-Federal,ING-001,1034.67,695.97,720098.29,30
PO-000375,2025-01-25,2025-01-27,SUP-001,DIRECT-Federal,ING-001,852.73,724.26,617605.14,30
PO-000376,2025-01-28,2025-01-30,SUP-001,DIRECT-Federal,ING-001,928.19,714.39,663088.54,30
PO-000377,2025-01-31,2025-02-02,SUP-001,DIRECT-Federal,ING-001,1008.5,721.24,727376.27,30
PO-000378,2025-02-03,2025-02-05,SUP-001,DIRECT-Federal,ING-001,882.99,789.68,697279.33,30
PO-000379,2025-02-06,2025-02-08,SUP-001,DIRECT-Federal,ING-001,992.19,723.68,718026.83,30
PO-000380,2025-02-10,2025-02-12,SUP-001,DIRECT-Federal,ING-001,810.14,773.32,626495.67,30
PO-000381,2025-02-14,2025-02-16,SUP-001,DIRECT-Federal,ING-001,1051.53,787.13,827695.58,30
PO-000382,2025-02-15,2025-02-17,SUP-001,DIRECT-Federal,ING-001,956.96,760.62,727876.15,30
PO-000383,2025-02-18,2025-02-20,SUP-001,DIRECT-Federal,ING-001,890.03,770.39,685668.87,30
PO-000384,2025-02-21,2025-02-23,SUP-001,DIRECT-Federal,ING-001,1033.4,765.45,791017.95,30
PO-000385,2025-02-24,2025-02-26,SUP-001,DIRECT-Federal,ING-001,820.49,740.43,607520.27,30
PO-000386,2025-02-27,2025-03-01,SUP-001,DIRECT-Federal,ING-001,1114.41,777.46,866403.67,30
PO-000387,2025-03-02,2025-03-04,SUP-001,DIRECT-Federal,ING-001,1091.92,854.08,932592.98,30
PO-000388,2025-03-05,2025-03-07,SUP-001,DIRECT-Federal,ING-001,1441.54,872.96,1258404.4,30
PO-000389,2025-03-08,2025-03-10,SUP-001,DIRECT-Federal,ING-001,1197.86,818.34,980251.62,30
PO-000390,2025-03-12,2025-03-14,SUP-001,DIRECT-Federal,ING-001,1141.25,808.04,922177.3,30
PO-000391,2025-03-14,2025-03-16,SUP-001,DIRECT-Federal,ING-001,1375.39,891.32,1225911.64,30
PO-000392,2025-03-17,2025-03-19,SUP-001,DIRECT-Federal,ING-001,1165.93,842.98,982856.41,30
PO-000393,2025-03-20,2025-03-22,SUP-001,DIRECT-Federal,ING-001,1353.0,883.38,1195215.18,30
PO-000394,2025-03-23,2025-03-25,SUP-001,DIRECT-Federal,ING-001,1127.18,886.68,999457.16,30
PO-000395,2025-03-26,2025-03-28,SUP-001,DIRECT-Federal,ING-001,1288.96,837.39,1079361.29,30
PO-000396,2025-03-29,2025-03-31,SUP-001,DIRECT-Federal,ING-001,1167.73,876.07,1023013.85,30
PO-000397,2025-04-01,2025-04-03,SUP-001,DIRECT-Federal,ING-001,1130.24,783.35,885377.08,30
PO-000398,2025-04-04,2025-04-06,SUP-001,DIRECT-Federal,ING-001,1052.76,814.89,857883.7,30
PO-000399,2025-04-07,2025-04-09,SUP-001,DIRECT-Federal,ING-001,911.2,829.38,755734.01,30
PO-000400,2025-04-10,2025-04-12,SUP-001,DIRECT-Federal,ING-001,1047.71,811.66,850382.76,30
PO-000401,2025-04-13,2025-04-15,SUP-001,DIRECT-Federal,ING-001,919.44,797.94,733655.64,30
PO-000402,2025-04-16,2025-04-18,SUP-001,DIRECT-Federal,ING-001,1219.63,777.21,947914.24,30
PO-000403,2025-04-19,2025-04-21,SUP-001,DIRECT-Federal,ING-001,1066.08,759.08,809244.22,30
PO-000404,2025-04-22,2025-04-24,SUP-001,DIRECT-Federal,ING-001,1001.9,818.05,819606.41,30
PO-000405,2025-04-25,2025-04-27,SUP-001,DIRECT-Federal,ING-001,1192.05,795.41,948163.69,30
PO-000406,2025-04-28,2025-04-30,SUP-001,DIRECT-Federal,ING-001,974.73,786.77,766885.93,30
PO-000407,2025-05-01,2025-05-03,SUP-001,DIRECT-Federal,ING-001,1161.2,656.46,762286.09,30
PO-000408,2025-05-04,2025-05-06,SUP-001,DIRECT-Federal,ING-001,805.39,696.83,561214.26,30
PO-000409,2025-05-07,2025-05-09,SUP-001,DIRECT-Federal,ING-001,1045.18,699.9,731516.41,30
PO-000410,2025-05-10,2025-05-12,SUP-001,DIRECT-Federal,ING-001,1010.01,654.57,661125.31,30
PO-000411,2025-05-13,2025-05-15,SUP-001,DIRECT-Federal,ING-001,1020.07,660.01,673258.25,30
PO-000412,2025-05-16,2025-05-18,SUP-001,DIRECT-Federal,ING-001,1038.72,655.59,680973.28,30
PO-000413,2025-05-19,2025-05-21,SUP-001,DIRECT-Federal,ING-001,777.81,678.36,527633.84,30
PO-000414,2025-05-22,2025-05-24,SUP-001,DIRECT-Federal,ING-001,978.07,667.43,652794.71,30
PO-000415,2025-05-25,2025-05-27,SUP-001,DIRECT-Federal,ING-001,727.61,670.04,487528.2,30
PO-000416,2025-05-28,2025-05-30,SUP-001,DIRECT-Federal,ING-001,1005.69,701.33,705321.53,30
PO-000417,2025-05-31,2025-06-02,SUP-001,DIRECT-Federal,ING-001,900.18,712.66,641515.09,30
PO-000418,2025-06-03,2025-06-05,SUP-001,DIRECT-Federal,ING-001,860.92,647.4,557358.28,30
PO-000419,2025-06-06,2025-06-08,SUP-001,DIRECT-Federal,ING-001,1045.44,689.83,721173.53,30
PO-000420,2025-06-10,2025-06-12,SUP-001,DIRECT-Federal,ING-001,819.74,658.2,539554.78,30
PO-000421,2025-06-12,2025-06-14,SUP-001,DIRECT-Federal,ING-001,1031.68,638.75,658989.44,30
PO-000422,2025-06-15,2025-06-17,SUP-001,DIRECT-Federal,ING-001,777.25,644.48,500917.47,30
PO-000423,2025-06-19,2025-06-21,SUP-001,DIRECT-Federal,ING-001,933.22,686.33,640500.84,30
PO-000424,2025-06-22,2025-06-24,SUP-001,DIRECT-Federal,ING-001,910.65,633.09,576526.55,30
PO-000425,2025-06-26,2025-06-28,SUP-001,DIRECT-Federal,ING-001,870.4,683.65,595049.53,30
PO-000426,2025-06-27,2025-06-29,SUP-001,DIRECT-Federal,ING-001,1076.37,675.02,726574.58,30
PO-000427,2025-06-30,2025-07-02,SUP-001,DIRECT-Federal,ING-001,234.44,667.79,156555.08,30
PO-000428,2025-01-02,2025-01-04,SUP-001,DIRECT-Federal,ING-002,1441.49,601.07,866436.7,30
PO-000429,2025-01-04,2025-01-06,SUP-001,DIRECT-Federal,ING-002,1453.13,571.56,830544.41,30
PO-000430,2025-01-07,2025-01-09,SUP-001,DIRECT-Federal,ING-002,1063.88,557.53,593142.21,30
PO-000431,2025-01-12,2025-01-14,SUP-001,DIRECT-Federal,ING-002,1585.88,581.85,922751.79,30
PO-000432,2025-01-13,2025-01-15,SUP-001,DIRECT-Federal,ING-002,992.82,585.23,581027.25,30
PO-000433,2025-01-16,2025-01-18,SUP-001,DIRECT-Federal,ING-002,1640.77,598.31,981688.2,30
PO-000434,2025-01-19,2025-01-21,SUP-001,DIRECT-Federal,ING-002,1062.78,604.32,642262.02,30
PO-000435,2025-01-22,2025-01-24,SUP-001,DIRECT-Federal,ING-002,1335.67,594.37,793887.17,30
PO-000436,2025-01-25,2025-01-27,SUP-001,DIRECT-Federal,ING-002,1310.92,591.85,775867.06,30
PO-000437,2025-01-28,2025-01-30,SUP-001,DIRECT-Federal,ING-002,1036.18,568.26,588819.67,30
PO-000438,2025-01-31,2025-02-02,SUP-001,DIRECT-Federal,ING-002,1617.89,594.07,961138.01,30
PO-000439,2025-02-03,2025-02-05,SUP-001,DIRECT-Federal,ING-002,1081.73,596.22,644950.05,30
PO-000440,2025-02-06,2025-02-08,SUP-001,DIRECT-Federal,ING-002,1638.73,637.42,1044554.31,30
PO-000441,2025-02-09,2025-02-11,SUP-001,DIRECT-Federal,ING-002,1117.66,604.57,675701.91,30
PO-000442,2025-02-12,2025-02-14,SUP-001,DIRECT-Federal,ING-002,1401.44,604.9,847731.57,30
PO-000443,2025-02-15,2025-02-17,SUP-001,DIRECT-Federal,ING-002,1397.56,628.02,877698.65,30
PO-000444,2025-02-18,2025-02-20,SUP-001,DIRECT-Federal,ING-002,1048.27,619.84,649759.09,30
PO-000445,2025-02-21,2025-02-23,SUP-001,DIRECT-Federal,ING-002,1613.09,586.02,945306.22,30
PO-000446,2025-02-24,2025-02-26,SUP-001,DIRECT-Federal,ING-002,909.0,617.99,561755.11,30
PO-000447,2025-02-27,2025-03-01,SUP-001,DIRECT-Federal,ING-002,2005.71,613.01,1229524.64,30
PO-000448,2025-03-02,2025-03-04,SUP-001,DIRECT-Federal,ING-002,1760.95,689.32,1213853.94,30
PO-000449,2025-03-05,2025-03-07,SUP-001,DIRECT-Federal,ING-002,2229.26,708.94,1580409.71,30
PO-000450,2025-03-09,2025-03-11,SUP-001,DIRECT-Federal,ING-002,2532.48,655.92,1661111.54,30
PO-000451,2025-03-11,2025-03-13,SUP-001,DIRECT-Federal,ING-002,1882.39,659.09,1240671.7,30
PO-000452,2025-03-14,2025-03-16,SUP-001,DIRECT-Federal,ING-002,3047.86,661.92,2017428.81,30
PO-000453,2025-03-18,2025-03-20,SUP-001,DIRECT-Federal,ING-002,1609.06,668.06,1074958.39,30
PO-000454,2025-03-20,2025-03-22,SUP-001,DIRECT-Federal,ING-002,2833.47,665.0,1884251.79,30
PO-000455,2025-03-24,2025-03-26,SUP-001,DIRECT-Federal,ING-002,2006.81,705.77,1416333.88,30
PO-000456,2025-03-26,2025-03-28,SUP-001,DIRECT-Federal,ING-002,2320.07,705.83,1637566.55,30
PO-000457,2025-03-29,2025-03-31,SUP-001,DIRECT-Federal,ING-002,2236.1,664.76,1486470.41,30
PO-000458,2025-04-01,2025-04-03,SUP-001,DIRECT-Federal,ING-002,1373.45,614.18,843543.99,30
PO-000459,2025-04-04,2025-04-06,SUP-001,DIRECT-Federal,ING-002,1807.37,646.6,1168637.76,30
PO-000460,2025-04-07,2025-04-09,SUP-001,DIRECT-Federal,ING-002,1090.48,632.2,689401.73,30
PO-000461,2025-04-10,2025-04-12,SUP-001,DIRECT-Federal,ING-002,1755.1,662.0,1161866.3,30
PO-000462,2025-04-13,2025-04-15,SUP-001,DIRECT-Federal,ING-002,1274.21,632.11,805433.71,30
PO-000463,2025-04-17,2025-04-19,SUP-001,DIRECT-Federal,ING-002,1596.69,607.37,969780.47,30
PO-000464,2025-04-19,2025-04-21,SUP-001,DIRECT-Federal,ING-002,1525.81,629.51,960515.91,30
PO-000465,2025-04-22,2025-04-24,SUP-001,DIRECT-Federal,ING-002,1201.13,655.9,787817.1,30
PO-000466,2025-04-25,2025-04-27,SUP-001,DIRECT-Federal,ING-002,1987.56,641.92,1275856.12,30
PO-000467,2025-04-28,2025-04-30,SUP-001,DIRECT-Federal,ING-002,1207.51,609.08,735474.02,30
PO-000468,2025-05-01,2025-05-03,SUP-001,DIRECT-Federal,ING-002,2000.08,535.02,1070086.69,30
PO-000469,2025-05-04,2025-05-06,SUP-001,DIRECT-Federal,ING-002,1138.63,563.32,641412.18,30
PO-000470,2025-05-07,2025-05-09,SUP-001,DIRECT-Federal,ING-002,1508.74,550.47,830510.94,30
PO-000471,2025-05-11,2025-05-13,SUP-001,DIRECT-Federal,ING-002,1616.41,573.89,927639.19,30
PO-000472,2025-05-13,2025-05-15,SUP-001,DIRECT-Federal,ING-002,1239.29,544.98,675384.32,30
PO-000473,2025-05-17,2025-05-19,SUP-001,DIRECT-Federal,ING-002,1635.2,563.07,920721.86,30
PO-000474,2025-05-19,2025-05-21,SUP-001,DIRECT-Federal,ING-002,943.43,530.71,500689.54,30
PO-000475,2025-05-22,2025-05-24,SUP-001,DIRECT-Federal,ING-002,1549.91,532.11,824728.64,30
PO-000476,2025-05-25,2025-05-27,SUP-001,DIRECT-Federal,ING-002,1026.93,543.53,558164.82,30
PO-000477,2025-05-28,2025-05-30,SUP-001,DIRECT-Federal,ING-002,1297.16,567.22,735769.28,30
PO-000478,2025-05-31,2025-06-02,SUP-001,DIRECT-Federal,ING-002,1406.09,526.58,740421.17,30
PO-000479,2025-06-03,2025-06-05,SUP-001,DIRECT-Federal,ING-002,1018.37,519.44,528985.06,30
PO-000480,2025-06-07,2025-06-09,SUP-001,DIRECT-Federal,ING-002,1662.26,554.09,921035.24,30
PO-000481,2025-06-09,2025-06-11,SUP-001,DIRECT-Federal,ING-002,1031.65,519.53,535974.39,30
PO-000482,2025-06-12,2025-06-14,SUP-001,DIRECT-Federal,ING-002,1612.85,528.51,852404.59,30
PO-000483,2025-06-15,2025-06-17,SUP-001,DIRECT-Federal,ING-002,1098.41,538.69,591697.78,30
PO-000484,2025-06-18,2025-06-20,SUP-001,DIRECT-Federal,ING-002,1428.67,527.96,754286.26,30
PO-000485,2025-06-21,2025-06-23,SUP-001,DIRECT-Federal,ING-002,1343.88,536.98,721635.73,30
PO-000486,2025-06-25,2025-06-27,SUP-001,DIRECT-Federal,ING-002,1146.1,547.21,627156.0,30
PO-000487,2025-06-27,2025-06-29,SUP-001,DIRECT-Federal,ING-002,1741.48,526.05,916109.17,30
