delivery_id,po_id,delivery_date,supplier_id,destination_node,ingredient_id,ordered_qty,delivered_qty,quality_pass_qty,status,delay_days
DEL-000229,PO-000232,2025-05-28,SUP-001,COM-KHI-01,ING-004,6065.54,6065.54,6065.54,on_time,0
DEL-000230,PO-000233,2025-06-01,SUP-001,COM-KHI-01,ING-004,7806.73,6695.9,6695.9,late,2
DEL-000231,PO-000234,2025-06-02,SUP-001,COM-KHI-01,ING-004,8015.92,8015.92,8015.92,on_time,0
DEL-000232,PO-000235,2025-06-05,SUP-001,COM-KHI-01,ING-004,5797.66,5797.66,5797.66,on_time,0
DEL-000233,PO-000236,2025-06-08,SUP-001,COM-KHI-01,ING-004,9157.05,9157.05,9157.05,on_time,0
DEL-000234,PO-000237,2025-06-11,SUP-001,COM-KHI-01,ING-004,5765.95,5765.95,5765.95,on_time,0
DEL-000235,PO-000239,2025-06-19,SUP-001,COM-KHI-01,ING-004,5894.86,5894.86,5894.86,on_time,0
DEL-000236,PO-000240,2025-06-20,SUP-001,COM-KHI-01,ING-004,8193.71,8193.71,8193.71,on_time,0
DEL-000237,PO-000241,2025-06-23,SUP-001,COM-KHI-01,ING-004,8197.13,8197.13,8197.13,on_time,0
DEL-000238,PO-000242,2025-06-26,SUP-001,COM-KHI-01,ING-004,6337.77,6337.77,6337.77,on_time,0
DEL-000239,PO-000243,2025-06-30,SUP-001,COM-KHI-01,ING-004,10025.51,10025.51,10025.51,on_time,0
DEL-000240,PO-000244,2025-07-02,SUP-001,COM-KHI-01,ING-004,1684.38,1510.94,1510.94,on_time,0
DEL-000241,PO-000245,2025-01-03,SUP-001,COM-KHI-01,ING-005,6992.06,6992.06,6992.06,on_time,0
DEL-000242,PO-000246,2025-01-07,SUP-001,COM-KHI-01,ING-005,6874.8,6874.8,6874.8,on_time,0
DEL-000243,PO-000247,2025-01-09,SUP-001,COM-KHI-01,ING-005,5473.43,5473.43,5473.43,on_time,0
DEL-000244,PO-000248,2025-01-12,SUP-001,COM-KHI-01,ING-005,8774.39,8774.39,8774.39,on_time,0
DEL-000245,PO-000249,2025-01-15,SUP-001,COM-KHI-01,ING-005,4481.87,4481.87,4481.87,on_time,0
DEL-000246,PO-000250,2025-01-19,SUP-001,COM-KHI-01,ING-005,8543.55,8543.55,8543.55,late,1
DEL-000247,PO-000251,2025-01-21,SUP-001,COM-KHI-01,ING-005,5548.96,5548.96,5548.96,on_time,0
DEL-000248,PO-000252,2025-01-24,SUP-001,COM-KHI-01,ING-005,6270.77,6270.77,6270.77,on_time,0
DEL-000249,PO-000253,2025-01-28,SUP-001,COM-KHI-01,ING-005,6507.33,6507.33,6507.33,late,1
DEL-000250,PO-000254,2025-02-03,SUP-001,COM-KHI-01,ING-005,5134.38,5134.38,5134.38,very_late,4
DEL-000251,PO-000255,2025-02-03,SUP-001,COM-KHI-01,ING-005,8871.16,8871.16,8871.16,late,1
DEL-000252,PO-000256,2025-02-06,SUP-001,COM-KHI-01,ING-005,5236.64,5236.64,5236.64,late,1
DEL-000253,PO-000257,2025-02-09,SUP-001,COM-KHI-01,ING-005,8329.28,8329.28,8329.28,on_time,0
DEL-000254,PO-000258,2025-02-11,SUP-001,COM-KHI-01,ING-005,4993.27,4993.27,4993.27,on_time,0
DEL-000255,PO-000259,2025-02-15,SUP-001,COM-KHI-01,ING-005,6887.67,6887.67,6887.67,on_time,0
DEL-000256,PO-000260,2025-02-17,SUP-001,COM-KHI-01,ING-005,7191.82,7191.82,7191.82,on_time,0
DEL-000257,PO-000261,2025-02-21,SUP-001,COM-KHI-01,ING-005,5261.07,5261.07,5261.07,late,1
DEL-000258,PO-000262,2025-02-23,SUP-001,COM-KHI-01,ING-005,8750.1,8750.1,8750.1,on_time,0
DEL-000259,PO-000263,2025-02-26,SUP-001,COM-KHI-01,ING-005,5032.63,5032.63,5032.63,on_time,0
DEL-000260,PO-000264,2025-03-02,SUP-001,COM-KHI-01,ING-005,10602.24,9605.45,9605.45,on_time,0
DEL-000261,PO-000265,2025-03-04,SUP-001,COM-KHI-01,ING-005,8866.13,8866.13,8866.13,on_time,0
DEL-000262,PO-000266,2025-03-08,SUP-001,COM-KHI-01,ING-005,11979.47,11979.47,11979.47,late,1
DEL-000263,PO-000267,2025-03-10,SUP-001,COM-KHI-01,ING-005,12542.9,12542.9,12542.9,on_time,0
DEL-000264,PO-000268,2025-03-13,SUP-001,COM-KHI-01,ING-005,9628.87,9628.87,9628.87,on_time,0
DEL-000265,PO-000269,2025-03-16,SUP-001,COM-KHI-01,ING-005,14786.53,14786.53,14786.53,on_time,0
DEL-000266,PO-000270,2025-03-19,SUP-001,COM-KHI-01,ING-005,8212.9,8212.9,8212.9,on_time,0
DEL-000267,PO-000271,2025-03-22,SUP-001,COM-KHI-01,ING-005,14214.62,14214.62,14214.62,on_time,0
DEL-000268,PO-000272,2025-03-25,SUP-001,COM-KHI-01,ING-005,9684.91,9684.91,9684.91,on_time,0
DEL-000269,PO-000273,2025-03-28,SUP-001,COM-KHI-01,ING-005,12164.91,12164.91,12164.91,on_time,0
DEL-000270,PO-000274,2025-03-31,SUP-001,COM-KHI-01,ING-005,11465.18,11465.18,11465.18,on_time,0
DEL-000271,PO-000275,2025-04-03,SUP-001,COM-KHI-01,ING-005,6624.72,6624.72,6624.72,on_time,0
DEL-000272,PO-000276,2025-04-06,SUP-001,COM-KHI-01,ING-005,8567.6,8567.6,8567.6,on_time,0
DEL-000273,PO-000277,2025-04-09,SUP-001,COM-KHI-01,ING-005,5126.25,5126.25,5126.25,on_time,0
DEL-000274,PO-000278,2025-04-12,SUP-001,COM-KHI-01,ING-005,8753.98,8753.98,8753.98,on_time,0
DEL-000275,PO-000279,2025-04-15,SUP-001,COM-KHI-01,ING-005,6340.41,6340.41,6340.41,on_time,0
DEL-000276,PO-000280,2025-04-18,SUP-001,COM-KHI-01,ING-005,7568.08,7568.08,7568.08,on_time,0
DEL-000277,PO-000281,2025-04-21,SUP-001,COM-KHI-01,ING-005,7880.94,7880.94,7880.94,on_time,0
DEL-000278,PO-000282,2025-04-24,SUP-001,COM-KHI-01,ING-005,6085.75,6085.75,6085.75,on_time,0
DEL-000279,PO-000283,2025-04-28,SUP-001,COM-KHI-01,ING-005,9681.9,9681.9,9681.9,on_time,0
DEL-000280,PO-000284,2025-04-30,SUP-001,COM-KHI-01,ING-005,5608.69,5608.69,5608.69,on_time,0
DEL-000281,PO-000285,2025-05-03,SUP-001,COM-KHI-01,ING-005,8762.88,8115.77,8115.77,on_time,0
DEL-000282,PO-000286,2025-05-06,SUP-001,COM-KHI-01,ING-005,6280.48,6280.48,6280.48,on_time,0
DEL-000283,PO-000287,2025-05-09,SUP-001,COM-KHI-01,ING-005,7114.95,7114.95,7114.95,on_time,0
DEL-000284,PO-000288,2025-05-12,SUP-001,COM-KHI-01,ING-005,8171.6,7055.7,7055.7,on_time,0
DEL-000285,PO-000289,2025-05-15,SUP-001,COM-KHI-01,ING-005,5857.03,5857.03,5551.99,on_time,0
DEL-000286,PO-000290,2025-05-19,SUP-001,COM-KHI-01,ING-005,8961.8,8961.8,8961.8,late,1
DEL-000287,PO-000292,2025-05-25,SUP-001,COM-KHI-01,ING-005,8036.12,6866.33,6866.33,on_time,0
DEL-000288,PO-000293,2025-05-29,SUP-001,COM-KHI-01,ING-005,5151.77,5151.77,5151.77,on_time,0
DEL-000289,PO-000294,2025-05-30,SUP-001,COM-KHI-01,ING-005,6459.84,6459.84,6459.84,on_time,0
DEL-000290,PO-000295,2025-06-02,SUP-001,COM-KHI-01,ING-005,6810.41,5804.13,5804.13,on_time,0
DEL-000291,PO-000296,2025-06-06,SUP-001,COM-KHI-01,ING-005,5217.2,5217.2,5217.2,on_time,0
DEL-000292,PO-000297,2025-06-08,SUP-001,COM-KHI-01,ING-005,8182.68,8182.68,8182.68,on_time,0
DEL-000293,PO-000298,2025-06-11,SUP-001,COM-KHI-01,ING-005,4713.05,4713.05,4713.05,on_time,0
DEL-000294,PO-000299,2025-06-14,SUP-001,COM-KHI-01,ING-005,8377.45,8377.45,8377.45,on_time,0
DEL-000295,PO-000300,2025-06-19,SUP-001,COM-KHI-01,ING-005,5286.55,5286.55,5286.55,on_time,0
DEL-000296,PO-000301,2025-06-20,SUP-001,COM-KHI-01,ING-005,7004.56,7004.56,7004.56,on_time,0
DEL-000297,PO-000302,2025-06-23,SUP-001,COM-KHI-01,ING-005,6756.45,6756.45,6756.45,on_time,0
DEL-000298,PO-000303,2025-06-26,SUP-001,COM-KHI-01,ING-005,5497.19,5497.19,5497.19,on_time,0
DEL-000299,PO-000304,2025-06-29,SUP-001,COM-KHI-01,ING-005,8332.47,7327.6,7327.6,on_time,0
DEL-000300,PO-000305,2025-07-02,SUP-001,COM-KHI-01,ING-005,1620.2,1620.2,1620.2,on_time,0
DEL-000301,PO-000306,2025-01-03,SUP-001,COM-KHI-01,ING-006,2422.06,2422.06,2422.06,on_time,0
DEL-000302,PO-000307,2025-01-06,SUP-001,COM-KHI-01,ING-006,2375.51,2375.51,2375.51,on_time,0
DEL-000303,PO-000308,2025-01-09,SUP-001,COM-KHI-01,ING-006,2060.21,2060.21,2060.21,on_time,0
DEL-000304,PO-000309,2025-01-13,SUP-001,COM-KHI-01,ING-006,2882.98,2882.98,2882.98,on_time,0
DEL-000305,PO-000310,2025-01-15,SUP-001,COM-KHI-01,ING-006,1885.6,1885.6,1885.6,on_time,0
DEL-000306,PO-000311,2025-01-18,SUP-001,COM-KHI-01,ING-006,3007.79,3007.79,3007.79,on_time,0
DEL-000307,PO-000312,2025-01-21,SUP-001,COM-KHI-01,ING-006,2122.3,2122.3,2122.3,on_time,0
DEL-000308,PO-000313,2025-01-24,SUP-001,COM-KHI-01,ING-006,2542.7,2292.65,2292.65,on_time,0
DEL-000309,PO-000314,2025-01-27,SUP-001,COM-KHI-01,ING-006,2491.27,2491.27,2491.27,on_time,0
DEL-000310,PO-000315,2025-02-01,SUP-001,COM-KHI-01,ING-006,1948.23,1948.23,1948.23,late,2
DEL-000311,PO-000316,2025-02-02,SUP-001,COM-KHI-01,ING-006,2975.58,2975.58,2975.58,on_time,0
DEL-000312,PO-000317,2025-02-05,SUP-001,COM-KHI-01,ING-006,1872.55,1872.55,1872.55,on_time,0
DEL-000313,PO-000318,2025-02-08,SUP-001,COM-KHI-01,ING-006,2755.58,2755.58,2755.58,on_time,0
DEL-000314,PO-000319,2025-02-11,SUP-001,COM-KHI-01,ING-006,2094.06,2094.06,2094.06,on_time,0
DEL-000315,PO-000320,2025-02-14,SUP-001,COM-KHI-01,ING-006,2316.09,2316.09,2316.09,on_time,0
DEL-000316,PO-000321,2025-02-17,SUP-001,COM-KHI-01,ING-006,2409.24,2409.24,2409.24,on_time,0
DEL-000317,PO-000322,2025-02-20,SUP-001,COM-KHI-01,ING-006,1975.87,1975.87,1975.87,on_time,0
DEL-000318,PO-000323,2025-02-23,SUP-001,COM-KHI-01,ING-006,3012.92,3012.92,3012.92,on_time,0
DEL-000319,PO-000324,2025-02-26,SUP-001,COM-KHI-01,ING-006,1884.35,1884.35,1884.35,on_time,0
DEL-000320,PO-000325,2025-03-04,SUP-001,COM-KHI-01,ING-006,3543.6,3543.6,3543.6,very_late,3
DEL-000321,PO-000326,2025-03-04,SUP-001,COM-KHI-01,ING-006,3059.79,3059.79,3059.79,on_time,0
DEL-000322,PO-000327,2025-03-07,SUP-001,COM-KHI-01,ING-006,3584.87,3584.87,3584.87,on_time,0
DEL-000323,PO-000328,2025-03-12,SUP-001,COM-KHI-01,ING-006,3825.08,3825.08,3825.08,on_time,0
DEL-000324,PO-000329,2025-03-13,SUP-001,COM-KHI-01,ING-006,3142.4,3142.4,3142.4,on_time,0
DEL-000325,PO-000330,2025-03-17,SUP-001,COM-KHI-01,ING-006,4835.31,4835.31,4835.31,late,1
DEL-000326,PO-000331,2025-03-20,SUP-001,COM-KHI-01,ING-006,2944.47,2944.47,2944.47,late,1
DEL-000327,PO-000332,2025-03-27,SUP-001,COM-KHI-01,ING-006,4471.92,4471.92,4471.92,very_late,3
DEL-000328,PO-000333,2025-03-26,SUP-001,COM-KHI-01,ING-006,3442.45,3442.45,3442.45,late,1
DEL-000329,PO-000334,2025-03-28,SUP-001,COM-KHI-01,ING-006,3993.85,3993.85,3993.85,on_time,0
DEL-000330,PO-000335,2025-03-31,SUP-001,COM-KHI-01,ING-006,3975.0,3975.0,3975.0,on_time,0
DEL-000331,PO-000336,2025-04-04,SUP-001,COM-KHI-01,ING-006,2559.89,2559.89,2559.89,late,1
DEL-000332,PO-000337,2025-04-06,SUP-001,COM-KHI-01,ING-006,2961.87,2961.87,2961.87,on_time,0
DEL-000333,PO-000338,2025-04-12,SUP-001,COM-KHI-01,ING-006,1961.31,1961.31,1961.31,late,1
DEL-000334,PO-000339,2025-04-12,SUP-001,COM-KHI-01,ING-006,3226.58,3226.58,3226.58,on_time,0
DEL-000335,PO-000340,2025-04-16,SUP-001,COM-KHI-01,ING-006,2356.96,2356.96,2356.96,late,1
DEL-000336,PO-000341,2025-04-18,SUP-001,COM-KHI-01,ING-006,2655.45,2655.45,2655.45,on_time,0
DEL-000337,PO-000342,2025-04-23,SUP-001,COM-KHI-01,ING-006,2933.3,2933.3,2933.3,late,2
DEL-000338,PO-000343,2025-04-24,SUP-001,COM-KHI-01,ING-006,2211.83,2211.83,2211.83,on_time,0
DEL-000339,PO-000344,2025-04-27,SUP-001,COM-KHI-01,ING-006,3401.42,3401.42,3401.42,on_time,0
DEL-000340,PO-000345,2025-04-30,SUP-001,COM-KHI-01,ING-006,2224.52,2224.52,2224.52,on_time,0
DEL-000341,PO-000346,2025-05-03,SUP-001,COM-KHI-01,ING-006,3404.16,3404.16,3404.16,on_time,0
DEL-000342,PO-000347,2025-05-08,SUP-001,COM-KHI-01,ING-006,2246.9,2246.9,2246.9,on_time,0
DEL-000343,PO-000348,2025-05-09,SUP-001,COM-KHI-01,ING-006,2865.67,2865.67,2865.67,on_time,0
DEL-000344,PO-000349,2025-05-12,SUP-001,COM-KHI-01,ING-006,2761.21,2761.21,2761.21,on_time,0
DEL-000345,PO-000350,2025-05-17,SUP-001,COM-KHI-01,ING-006,2129.17,2129.17,1850.27,late,2
DEL-000346,PO-000351,2025-05-18,SUP-001,COM-KHI-01,ING-006,3169.12,3169.12,3169.12,on_time,0
DEL-000347,PO-000352,2025-05-21,SUP-001,COM-KHI-01,ING-006,1771.6,1771.6,1771.6,on_time,0
DEL-000348,PO-000353,2025-05-27,SUP-001,COM-KHI-01,ING-006,2777.7,2777.7,2777.7,late,2
DEL-000349,PO-000354,2025-05-27,SUP-001,COM-KHI-01,ING-006,1941.46,1941.46,1941.46,on_time,0
DEL-000350,PO-000355,2025-05-30,SUP-001,COM-KHI-01,ING-006,2526.88,2526.88,2526.88,on_time,0
DEL-000351,PO-000356,2025-06-02,SUP-001,COM-KHI-01,ING-006,2519.53,2519.53,2519.53,on_time,0
DEL-000352,PO-000357,2025-06-05,SUP-001,COM-KHI-01,ING-006,1893.4,1893.4,1893.4,on_time,0
DEL-000353,PO-000358,2025-06-08,SUP-001,COM-KHI-01,ING-006,3187.56,3187.56,3187.56,on_time,0
DEL-000354,PO-000359,2025-06-11,SUP-001,COM-KHI-01,ING-006,1804.77,1804.77,1804.77,on_time,0
DEL-000355,PO-000360,2025-06-16,SUP-001,COM-KHI-01,ING-006,2974.68,2974.68,2974.68,late,2
DEL-000356,PO-000361,2025-06-17,SUP-001,COM-KHI-01,ING-006,1950.45,1950.45,1950.45,on_time,0
DEL-000357,PO-000362,2025-06-20,SUP-001,COM-KHI-01,ING-006,2435.11,2435.11,2435.11,on_time,0
DEL-000358,PO-000363,2025-06-23,SUP-001,COM-KHI-01,ING-006,2544.15,2544.15,2544.15,on_time,0
DEL-000359,PO-000364,2025-06-28,SUP-001,COM-KHI-01,ING-006,2004.53,2004.53,2004.53,late,1
DEL-000360,PO-000365,2025-06-29,SUP-001,COM-KHI-01,ING-006,3175.8,3175.8,3175.8,on_time,0
DEL-000361,PO-000366,2025-07-02,SUP-001,COM-KHI-01,ING-006,556.16,556.16,556.16,on_time,0
DEL-000362,PO-000367,2025-01-05,SUP-001,DIRECT-Federal,ING-001,1013.72,1013.72,1013.72,on_time,0
DEL-000363,PO-000368,2025-01-07,SUP-001,DIRECT-Federal,ING-001,923.4,923.4,923.4,late,1
DEL-000364,PO-000369,2025-01-11,SUP-001,DIRECT-Federal,ING-001,822.3,822.3,822.3,late,2
DEL-000365,PO-000370,2025-01-14,SUP-001,DIRECT-Federal,ING-001,990.21,990.21,990.21,on_time,0
DEL-000366,PO-000371,2025-01-15,SUP-001,DIRECT-Federal,ING-001,847.3,847.3,847.3,on_time,0
DEL-000367,PO-000372,2025-01-20,SUP-001,DIRECT-Federal,ING-001,961.44,961.44,961.44,on_time,0
DEL-000368,PO-000373,2025-01-22,SUP-001,DIRECT-Federal,ING-001,723.84,723.84,723.84,late,1
DEL-000369,PO-000374,2025-01-24,SUP-001,DIRECT-Federal,ING-001,1034.67,1034.67,1034.67,on_time,0
DEL-000370,PO-000375,2025-01-27,SUP-001,DIRECT-Federal,ING-001,852.73,852.73,852.73,on_time,0
DEL-000371,PO-000376,2025-01-30,SUP-001,DIRECT-Federal,ING-001,928.19,928.19,928.19,on_time,0
DEL-000372,PO-000377,2025-02-07,SUP-001,DIRECT-Federal,ING-001,1008.5,1008.5,1008.5,very_late,5
DEL-000373,PO-000378,2025-02-05,SUP-001,DIRECT-Federal,ING-001,882.99,789.55,789.55,on_time,0
DEL-000374,PO-000379,2025-02-10,SUP-001,DIRECT-Federal,ING-001,992.19,992.19,992.19,late,2
DEL-000375,PO-000380,2025-02-12,SUP-001,DIRECT-Federal,ING-001,810.14,810.14,810.14,on_time,0
DEL-000376,PO-000381,2025-02-16,SUP-001,DIRECT-Federal,ING-001,1051.53,1051.53,1051.53,on_time,0
DEL-000377,PO-000382,2025-02-18,SUP-001,DIRECT-Federal,ING-001,956.96,899.05,899.05,late,1
DEL-000378,PO-000383,2025-02-20,SUP-001,DIRECT-Federal,ING-001,890.03,890.03,890.03,on_time,0
DEL-000379,PO-000384,2025-02-23,SUP-001,DIRECT-Federal,ING-001,1033.4,1033.4,1033.4,on_time,0
DEL-000380,PO-000385,2025-02-26,SUP-001,DIRECT-Federal,ING-001,820.49,820.49,820.49,on_time,0
DEL-000381,PO-000386,2025-03-01,SUP-001,DIRECT-Federal,ING-001,1114.41,1114.41,1114.41,on_time,0
DEL-000382,PO-000387,2025-03-04,SUP-001,DIRECT-Federal,ING-001,1091.92,1091.92,1091.92,on_time,0
DEL-000383,PO-000388,2025-03-09,SUP-001,DIRECT-Federal,ING-001,1441.54,1441.54,1441.54,late,2
DEL-000384,PO-000389,2025-03-15,SUP-001,DIRECT-Federal,ING-001,1197.86,1197.86,1197.86,very_late,5
DEL-000385,PO-000390,2025-03-14,SUP-001,DIRECT-Federal,ING-001,1141.25,1141.25,1141.25,on_time,0
DEL-000386,PO-000391,2025-03-16,SUP-001,DIRECT-Federal,ING-001,1375.39,1375.39,1375.39,on_time,0
DEL-000387,PO-000392,2025-03-19,SUP-001,DIRECT-Federal,ING-001,1165.93,1165.93,1165.93,on_time,0
DEL-000388,PO-000393,2025-03-22,SUP-001,DIRECT-Federal,ING-001,1353.0,1353.0,1154.32,on_time,0
DEL-000389,PO-000394,2025-03-25,SUP-001,DIRECT-Federal,ING-001,1127.18,1127.18,1127.18,on_time,0
DEL-000390,PO-000395,2025-03-28,SUP-001,DIRECT-Federal,ING-001,1288.96,1288.96,1288.96,on_time,0
DEL-000391,PO-000396,2025-03-31,SUP-001,DIRECT-Federal,ING-001,1167.73,1167.73,1167.73,on_time,0
DEL-000392,PO-000397,2025-04-03,SUP-001,DIRECT-Federal,ING-001,1130.24,1130.24,1130.24,on_time,0
DEL-000393,PO-000398,2025-04-06,SUP-001,DIRECT-Federal,ING-001,1052.76,1052.76,1052.76,on_time,0
DEL-000394,PO-000399,2025-04-11,SUP-001,DIRECT-Federal,ING-001,911.2,911.2,911.2,late,2
DEL-000395,PO-000400,2025-04-14,SUP-001,DIRECT-Federal,ING-001,1047.71,1047.71,1047.71,late,2
DEL-000396,PO-000401,2025-04-15,SUP-001,DIRECT-Federal,ING-001,919.44,801.72,801.72,on_time,0
DEL-000397,PO-000402,2025-04-18,SUP-001,DIRECT-Federal,ING-001,1219.63,1219.63,1219.63,on_time,0
DEL-000398,PO-000403,2025-04-21,SUP-001,DIRECT-Federal,ING-001,1066.08,1066.08,1066.08,on_time,0
DEL-000399,PO-000404,2025-04-24,SUP-001,DIRECT-Federal,ING-001,1001.9,1001.9,1001.9,on_time,0
DEL-000400,PO-000405,2025-04-27,SUP-001,DIRECT-Federal,ING-001,1192.05,1192.05,1192.05,on_time,0
DEL-000401,PO-000406,2025-05-02,SUP-001,DIRECT-Federal,ING-001,974.73,974.73,974.73,late,2
DEL-000402,PO-000407,2025-05-03,SUP-001,DIRECT-Federal,ING-001,1161.2,1161.2,1161.2,on_time,0
DEL-000403,PO-000408,2025-05-11,SUP-001,DIRECT-Federal,ING-001,805.39,805.39,805.39,very_late,5
DEL-000404,PO-000409,2025-05-09,SUP-001,DIRECT-Federal,ING-001,1045.18,1045.18,1045.18,on_time,0
DEL-000405,PO-000410,2025-05-12,SUP-001,DIRECT-Federal,ING-001,1010.01,1010.01,1010.01,on_time,0
DEL-000406,PO-000411,2025-05-15,SUP-001,DIRECT-Federal,ING-001,1020.07,954.94,954.94,on_time,0
DEL-000407,PO-000412,2025-05-18,SUP-001,DIRECT-Federal,ING-001,1038.72,1038.72,1038.72,on_time,0
DEL-000408,PO-000413,2025-05-21,SUP-001,DIRECT-Federal,ING-001,777.81,777.81,777.81,on_time,0
DEL-000409,PO-000414,2025-05-25,SUP-001,DIRECT-Federal,ING-001,978.07,978.07,978.07,late,1
DEL-000410,PO-000415,2025-05-27,SUP-001,DIRECT-Federal,ING-001,727.61,727.61,727.61,on_time,0
DEL-000411,PO-000416,2025-05-30,SUP-001,DIRECT-Federal,ING-001,1005.69,1005.69,1005.69,on_time,0
DEL-000412,PO-000417,2025-06-02,SUP-001,DIRECT-Federal,ING-001,900.18,900.18,900.18,on_time,0
DEL-000413,PO-000418,2025-06-05,SUP-001,DIRECT-Federal,ING-001,860.92,860.92,860.92,on_time,0
DEL-000414,PO-000419,2025-06-08,SUP-001,DIRECT-Federal,ING-001,1045.44,1045.44,1045.44,on_time,0
DEL-000415,PO-000420,2025-06-12,SUP-001,DIRECT-Federal,ING-001,819.74,819.74,819.74,on_time,0
DEL-000416,PO-000421,2025-06-14,SUP-001,DIRECT-Federal,ING-001,1031.68,1031.68,1031.68,on_time,0
DEL-000417,PO-000422,2025-06-18,SUP-001,DIRECT-Federal,ING-001,777.25,683.48,683.48,late,1
DEL-000418,PO-000423,2025-06-21,SUP-001,DIRECT-Federal,ING-001,933.22,933.22,933.22,on_time,0
DEL-000419,PO-000424,2025-06-24,SUP-001,DIRECT-Federal,ING-001,910.65,910.65,910.65,on_time,0
DEL-000420,PO-000425,2025-06-28,SUP-001,DIRECT-Federal,ING-001,870.4,870.4,870.4,on_time,0
DEL-000421,PO-000426,2025-06-29,SUP-001,DIRECT-Federal,ING-001,1076.37,1076.37,1076.37,on_time,0
DEL-000422,PO-000427,2025-07-02,SUP-001,DIRECT-Federal,ING-001,234.44,234.44,234.44,on_time,0
DEL-000423,PO-000428,2025-01-04,SUP-001,DIRECT-Federal,ING-002,1441.49,1441.49,1441.49,on_time,0
DEL-000424,PO-000429,2025-01-06,SUP-001,DIRECT-Federal,ING-002,1453.13,1453.13,1453.13,on_time,0
DEL-000425,PO-000430,2025-01-09,SUP-001,DIRECT-Federal,ING-002,1063.88,1063.88,1063.88,on_time,0
DEL-000426,PO-000431,2025-01-15,SUP-001,DIRECT-Federal,ING-002,1585.88,1585.88,1585.88,late,1
DEL-000427,PO-000432,2025-01-15,SUP-001,DIRECT-Federal,ING-002,992.82,992.82,992.82,on_time,0
DEL-000428,PO-000433,2025-01-18,SUP-001,DIRECT-Federal,ING-002,1640.77,1640.77,1640.77,on_time,0
DEL-000429,PO-000434,2025-01-21,SUP-001,DIRECT-Federal,ING-002,1062.78,1062.78,1062.78,on_time,0
DEL-000430,PO-000435,2025-01-25,SUP-001,DIRECT-Federal,ING-002,1335.67,1335.67,1335.67,late,1
DEL-000431,PO-000436,2025-01-28,SUP-001,DIRECT-Federal,ING-002,1310.92,1310.92,1310.92,late,1
DEL-000432,PO-000437,2025-01-30,SUP-001,DIRECT-Federal,ING-002,1036.18,1036.18,1036.18,on_time,0
DEL-000433,PO-000438,2025-02-02,SUP-001,DIRECT-Federal,ING-002,1617.89,1617.89,1617.89,on_time,0
DEL-000434,PO-000439,2025-02-07,SUP-001,DIRECT-Federal,ING-002,1081.73,1081.73,1081.73,late,2
DEL-000435,PO-000440,2025-02-10,SUP-001,DIRECT-Federal,ING-002,1638.73,1638.73,1638.73,late,2
DEL-000436,PO-000441,2025-02-11,SUP-001,DIRECT-Federal,ING-002,1117.66,1117.66,1117.66,on_time,0
DEL-000437,PO-000442,2025-02-14,SUP-001,DIRECT-Federal,ING-002,1401.44,1401.44,1401.44,on_time,0
DEL-000438,PO-000443,2025-02-17,SUP-001,DIRECT-Federal,ING-002,1397.56,1397.56,1397.56,on_time,0
DEL-000439,PO-000444,2025-02-20,SUP-001,DIRECT-Federal,ING-002,1048.27,1048.27,1048.27,on_time,0
DEL-000440,PO-000445,2025-02-23,SUP-001,DIRECT-Federal,ING-002,1613.09,1613.09,1613.09,on_time,0
DEL-000441,PO-000446,2025-03-02,SUP-001,DIRECT-Federal,ING-002,909.0,909.0,909.0,very_late,4
DEL-000442,PO-000447,2025-03-01,SUP-001,DIRECT-Federal,ING-002,2005.71,2005.71,2005.71,on_time,0
DEL-000443,PO-000448,2025-03-06,SUP-001,DIRECT-Federal,ING-002,1760.95,1760.95,1760.95,late,2
DEL-000444,PO-000449,2025-03-07,SUP-001,DIRECT-Federal,ING-002,2229.26,2229.26,2229.26,on_time,0
DEL-000445,PO-000450,2025-03-13,SUP-001,DIRECT-Federal,ING-002,2532.48,2532.48,2532.48,late,2
DEL-000446,PO-000451,2025-03-13,SUP-001,DIRECT-Federal,ING-002,1882.39,1882.39,1882.39,on_time,0
DEL-000447,PO-000452,2025-03-16,SUP-001,DIRECT-Federal,ING-002,3047.86,3047.86,3047.86,on_time,0
DEL-000448,PO-000453,2025-03-20,SUP-001,DIRECT-Federal,ING-002,1609.06,1609.06,1609.06,on_time,0
DEL-000449,PO-000454,2025-03-22,SUP-001,DIRECT-Federal,ING-002,2833.47,2833.47,2833.47,on_time,0
DEL-000450,PO-000455,2025-03-28,SUP-001,DIRECT-Federal,ING-002,2006.81,2006.81,2006.81,late,2
DEL-000451,PO-000456,2025-03-28,SUP-001,DIRECT-Federal,ING-002,2320.07,2320.07,2320.07,on_time,0
DEL-000452,PO-000457,2025-03-31,SUP-001,DIRECT-Federal,ING-002,2236.1,2236.1,2236.1,on_time,0
DEL-000453,PO-000458,2025-04-03,SUP-001,DIRECT-Federal,ING-002,1373.45,1373.45,1373.45,on_time,0
DEL-000454,PO-000459,2025-04-11,SUP-001,DIRECT-Federal,ING-002,1807.37,1807.37,1807.37,very_late,5
DEL-000455,PO-000460,2025-04-09,SUP-001,DIRECT-Federal,ING-002,1090.48,1090.48,1090.48,on_time,0
DEL-000456,PO-000461,2025-04-12,SUP-001,DIRECT-Federal,ING-002,1755.1,1755.1,1755.1,on_time,0
DEL-000457,PO-000462,2025-04-15,SUP-001,DIRECT-Federal,ING-002,1274.21,1274.21,1274.21,on_time,0
